city,country,country_code,latitude,longitude,population,timezone
Kankan,Guinea,GN,10.38542,-9.30568,221428,Africa/Conakry
Kindia,Guinea,GN,10.05692,-12.86576,161024,Africa/Conakry
Kissidougou,Guinea,GN,9.1848,-10.09987,116019,Africa/Conakry
Labé,Guinea,GN,11.31823,-12.28332,107571,Africa/Conakry
Manéah,Guinea,GN,9.73333,-13.41667,194297,Africa/Conakry
Nzérékoré,Guinea,GN,7.75624,-8.8179,226426,Africa/Conakry
Siguiri,Guinea,GN,11.42282,-9.16852,148018,Africa/Conakry
Bissau,Guinea-Bissau,GW,11.86357,-15.59767,439704,Africa/Bissau
Georgetown,Guyana,GY,6.80448,-58.15527,235017,America/Guyana
Cap-Haïtien,Haiti,HT,19.75938,-72.19815,134815,America/Port-au-Prince
Carrefour,Haiti,HT,18.54114,-72.39922,442156,America/Port-au-Prince
Croix-des-Bouquets,Haiti,HT,18.57677,-72.22625,229127,America/Port-au-Prince
Delmas,Haiti,HT,18.54478,-72.30036,382920,America/Port-au-Prince
Jacmel,Haiti,HT,18.23569,-72.53686,137966,America/Port-au-Prince
Les Cayes,Haiti,HT,18.19199,-73.74948,125799,America/Port-au-Prince
Léogâne,Haiti,HT,18.5111,-72.63343,134190,America/Port-au-Prince
Port-au-Prince,Haiti,HT,18.54349,-72.33881,1234742,America/Port-au-Prince
Port-de-Paix,Haiti,HT,19.93984,-72.83037,306217,America/Port-au-Prince
Pétionville,Haiti,HT,18.5125,-72.28528,283052,America/Port-au-Prince
Tigwav,Haiti,HT,18.43117,-72.86521,117504,America/Port-au-Prince
Choloma,Honduras,HN,15.61444,-87.95302,139100,America/Tegucigalpa
El Progreso,Honduras,HN,15.4,-87.8,100810,America/Tegucigalpa
La Ceiba,Honduras,HN,15.75971,-86.78221,222055,America/Tegucigalpa
San Pedro Sula,Honduras,HN,15.50585,-88.02588,801259,America/Tegucigalpa
Tegucigalpa,Honduras,HN,14.0818,-87.20681,850848,America/Tegucigalpa
Aberdeen,Hong Kong,HK,22.24802,114.15289,157400,Asia/Hong_Kong
Fanling,Hong Kong,HK,22.49487,114.13949,263200,Asia/Hong_Kong
Hong Kong,Hong Kong,HK,22.27832,114.17469,7396076,Asia/Hong_Kong
Hong Kong Island,Hong Kong,HK,22.26302,114.18419,1195529,Asia/Hong_Kong
Kowloon,Hong Kong,HK,22.31667,114.18333,2232339,Asia/Hong_Kong
Kowloon City,Hong Kong,HK,22.33047,114.19222,418732,Asia/Hong_Kong
Kowloon City Centre,Hong Kong,HK,22.32979,114.18889,194290,Asia/Hong_Kong
Kwai Chung,Hong Kong,HK,22.36828,114.13877,331600,Asia/Hong_Kong
Ma On Shan,Hong Kong,HK,22.40613,114.24079,215200,Asia/Hong_Kong
New Territories,Hong Kong,HK,22.42441,114.11095,3984077,Asia/Hong_Kong
San Tung Chung Hang,Hong Kong,HK,22.27875,113.94307,116000,Asia/Hong_Kong
Sha Tin,Hong Kong,HK,22.38333,114.18333,495200,Asia/Hong_Kong
Sham Shui Po,Hong Kong,HK,22.33023,114.15945,431090,Asia/Hong_Kong
Tai Po,Hong Kong,HK,22.45007,114.16877,274100,Asia/Hong_Kong
Tin Shui Wai,Hong Kong,HK,22.45679,114.00234,282400,Asia/Hong_Kong
Tseung Kwan O,Hong Kong,HK,22.32789,114.24992,412900,Asia/Hong_Kong
Tsing Yi Town,Hong Kong,HK,22.35,114.1,182100,Asia/Hong_Kong
Tsuen Wan,Hong Kong,HK,22.37137,114.11329,318916,Asia/Hong_Kong
Tuen Mun,Hong Kong,HK,22.39175,113.97157,507900,Asia/Hong_Kong
Tung Chung,Hong Kong,HK,22.28783,113.94243,114100,Asia/Hong_Kong
Victoria,Hong Kong,HK,22.2875,114.14417,956800,Asia/Hong_Kong
Wan Chai,Hong Kong,HK,22.28142,114.17258,166695,Asia/Hong_Kong
Wong Tai Sin,Hong Kong,HK,22.35,114.18333,425235,Asia/Hong_Kong
Yuen Long,Hong Kong,HK,22.44518,114.02621,200000,Asia/Hong_Kong
Yuen Long Kau Hui,Hong Kong,HK,22.44831,114.03199,169600,Asia/Hong_Kong
Yuen Long San Hui,Hong Kong,HK,22.43333,114.03333,200000,Asia/Hong_Kong
Budapest,Hungary,HU,47.49835,19.04045,1741041,Europe/Budapest
Budapest III. kerület,Hungary,HU,47.54157,19.04501,123723,Europe/Budapest
Budapest XI. kerület,Hungary,HU,47.47603,19.03605,139049,Europe/Budapest
Budapest XIII. kerület,Hungary,HU,47.52978,19.08068,113531,Europe/Budapest
Debrecen,Hungary,HU,47.53167,21.62444,202402,Europe/Budapest
Győr,Hungary,HU,47.68333,17.63512,129301,Europe/Budapest
Kecskemét,Hungary,HU,46.90618,19.69128,109847,Europe/Budapest
Miskolc,Hungary,HU,48.10327,20.77806,154521,Europe/Budapest
Nyíregyháza,Hungary,HU,47.95539,21.71671,117689,Europe/Budapest
Pécs,Hungary,HU,46.07617,18.22814,145347,Europe/Budapest
Szeged,Hungary,HU,46.253,20.14824,160766,Europe/Budapest
Székesfehérvár,Hungary,HU,47.18995,18.41034,101600,Europe/Budapest
Zugló,Hungary,HU,47.51758,19.10549,130000,Europe/Budapest
Reykjavík,Iceland,IS,64.13548,-21.89541,118918,Atlantic/Reykjavik
Abohar,India,IN,30.14453,74.19552,145302,Asia/Kolkata
Achalpur,India,IN,21.25665,77.51006,112311,Asia/Kolkata
Adoni,India,IN,15.62788,77.27495,184625,Asia/Kolkata
Agartala,India,IN,23.83605,91.27939,400004,Asia/Kolkata
Agra,India,IN,27.18333,78.01667,1430055,Asia/Kolkata
Ahilyanagar,India,IN,19.09457,74.73843,367140,Asia/Kolkata
Ahmedabad,India,IN,23.02579,72.58727,6357693,Asia/Kolkata
Airoli,India,IN,19.15096,72.99625,100000,Asia/Kolkata
Aizawl,India,IN,23.72894,92.71791,293416,Asia/Kolkata
Ajmer,India,IN,26.4521,74.63867,542321,Asia/Kolkata
Akola,India,IN,20.70957,76.9981,428857,Asia/Kolkata
Alandur,India,IN,13.0025,80.20611,164430,Asia/Kolkata
Alappuzha,India,IN,9.49004,76.3264,240991,Asia/Kolkata
Alwar,India,IN,27.56246,76.625,322568,Asia/Kolkata
Alīgarh,India,IN,27.88145,78.07464,753207,Asia/Kolkata
Amaravati,India,IN,16.514,80.516,103000,Asia/Kolkata
Ambala Sadar,India,IN,30.33544,76.86265,104974,Asia/Kolkata
Ambarnath,India,IN,19.2,73.16667,253475,Asia/Kolkata
Ambattur,India,IN,13.09818,80.16152,466205,Asia/Kolkata
Ambikāpur,India,IN,23.11892,83.19537,121071,Asia/Kolkata
Ambur,India,IN,12.79163,78.71644,114608,Asia/Kolkata
Ambāla,India,IN,30.36099,76.79782,195153,Asia/Kolkata
Amravati,India,IN,20.93333,77.75,647057,Asia/Kolkata
Amreli,India,IN,21.59983,71.21169,117967,Asia/Kolkata
Amritsar,India,IN,31.62234,74.87534,1159227,Asia/Kolkata
Amroha,India,IN,28.90314,78.46984,176253,Asia/Kolkata
Anand,India,IN,22.55251,72.9552,209410,Asia/Kolkata
Anantapur,India,IN,14.67784,77.60813,267161,Asia/Kolkata
Anantnag,India,IN,33.73068,75.15418,150592,Asia/Kolkata
Arrah,India,IN,25.55629,84.66335,261430,Asia/Kolkata
Ashoknagar Kalyangarh,India,IN,22.86416,88.63701,111475,Asia/Kolkata
Aurangabad,India,IN,19.87757,75.34226,1175116,Asia/Kolkata
Aurangābād,India,IN,24.75204,84.3742,102244,Asia/Kolkata
Avadi,India,IN,13.1147,80.10981,345996,Asia/Kolkata
Azamgarh,India,IN,26.06832,83.18358,116644,Asia/Kolkata
Badlapur,India,IN,19.15516,73.26553,174226,Asia/Kolkata
Bagaha,India,IN,27.09918,84.09003,112634,Asia/Kolkata
Bagaha,India,IN,24.52898,85.06019,91383,Asia/Kolkata
Bagalkot,India,IN,16.18673,75.69614,111933,Asia/Kolkata
Bahadurgarh,India,IN,28.69287,76.93555,170767,Asia/Kolkata
Baharampur,India,IN,24.10473,88.25155,180547,Asia/Kolkata
Bahraigh,India,IN,27.57429,81.59474,182218,Asia/Kolkata
Baidyabāti,India,IN,22.78498,88.32586,115504,Asia/Kolkata
Balasore,India,IN,21.49266,86.93348,144373,Asia/Kolkata
Ballari,India,IN,15.14205,76.92398,410445,Asia/Kolkata
Bangaon,India,IN,25.86728,86.51152,60000,Asia/Kolkata
Bangaon,India,IN,23.04553,88.83084,111693,Asia/Kolkata
Baranagar,India,IN,22.64132,88.37727,260072,Asia/Kolkata
Barddhamān,India,IN,23.25572,87.85691,301725,Asia/Kolkata
Bareilly,India,IN,28.36678,79.43167,745435,Asia/Kolkata
Baripāda,India,IN,21.93458,86.72852,116849,Asia/Kolkata
Barnāla,India,IN,30.37451,75.5487,116449,Asia/Kolkata
Barshi,India,IN,18.23454,75.69275,118722,Asia/Kolkata
Bastī,India,IN,26.78817,82.71617,115115,Asia/Kolkata
Bathinda,India,IN,30.20747,74.93893,285788,Asia/Kolkata
Batāla,India,IN,31.80921,75.20294,158621,Asia/Kolkata
Beed,India,IN,18.98921,75.75634,146709,Asia/Kolkata
Begusarai,India,IN,25.41853,86.13389,252008,Asia/Kolkata
Belagavi,India,IN,15.85212,74.50447,490045,Asia/Kolkata
Bengaluru,India,IN,12.97194,77.59369,8495492,Asia/Kolkata
Bettiah,India,IN,26.80229,84.50311,132209,Asia/Kolkata
Betūl,India,IN,21.90056,77.90229,103330,Asia/Kolkata
Beāwar,India,IN,26.10119,74.32028,151152,Asia/Kolkata
Bhadrak,India,IN,21.05447,86.5156,121338,Asia/Kolkata
Bhadreswar,India,IN,22.82449,88.33841,121662,Asia/Kolkata
Bhadrāvati,India,IN,13.84846,75.70502,163903,Asia/Kolkata
Bharatpur,India,IN,27.21731,77.49009,252838,Asia/Kolkata
Bharūch,India,IN,21.69482,72.9805,169007,Asia/Kolkata
Bhavnagar,India,IN,21.76287,72.15331,605882,Asia/Kolkata
Bhayandar,India,IN,19.30157,72.85107,809378,Asia/Kolkata
Bhetia,India,IN,22.79321,86.14098,174355,Asia/Kolkata
Bhilai,India,IN,21.20919,81.4285,627734,Asia/Kolkata
Bhilwara,India,IN,25.34707,74.64081,359483,Asia/Kolkata
Bhimavaram,India,IN,16.54078,81.52322,146961,Asia/Kolkata
Bhind,India,IN,26.56671,78.78728,197585,Asia/Kolkata
Bhiwadi,India,IN,28.21024,76.86056,104921,Asia/Kolkata
Bhiwandi,India,IN,19.30023,73.05881,874032,Asia/Kolkata
Bhiwāni,India,IN,28.79304,76.13968,196057,Asia/Kolkata
Bhopal,India,IN,23.25469,77.40289,1798218,Asia/Kolkata
Bhubaneswar,India,IN,20.27241,85.83385,885363,Asia/Kolkata
Bhuj,India,IN,23.25397,69.66928,148834,Asia/Kolkata
Bhusawal,India,IN,21.04365,75.78506,187421,Asia/Kolkata
Bhāgalpur,India,IN,25.24446,86.97183,400146,Asia/Kolkata
Bhālswa Jahangirpur,India,IN,28.73558,77.16682,197148,Asia/Kolkata
Bhātpāra,India,IN,22.86643,88.40113,483129,Asia/Kolkata
Bidar,India,IN,17.90802,77.51524,216020,Asia/Kolkata
Bihār Sharīf,India,IN,25.20084,85.52389,297268,Asia/Kolkata
Bikaner,India,IN,28.01762,73.31495,644406,Asia/Kolkata
Bilimora,India,IN,20.76957,72.96134,510879,Asia/Kolkata
Bilāspur,India,IN,22.08005,82.15543,365579,Asia/Kolkata
Bokāro,India,IN,23.66934,86.15161,564319,Asia/Kolkata
Borivli,India,IN,19.23496,72.85976,609617,Asia/Kolkata
Botad,India,IN,22.16917,71.66671,130327,Asia/Kolkata
Brahmapur,India,IN,19.31151,84.7929,356598,Asia/Kolkata
Budaun,India,IN,28.03811,79.12668,161555,Asia/Kolkata
Bulandshahr,India,IN,28.40392,77.85773,198612,Asia/Kolkata
Burhānpur,India,IN,21.30868,76.23026,210886,Asia/Kolkata
Burāri,India,IN,28.7557,77.19941,146190,Asia/Kolkata
Buxar,India,IN,25.57548,83.98043,102861,Asia/Kolkata
Bāli,India,IN,25.19725,73.29117,19880,Asia/Kolkata
Bāli,India,IN,22.64859,88.34115,296973,Asia/Kolkata
Bālurghāt,India,IN,25.22099,88.77732,153279,Asia/Kolkata
Bānda,India,IN,25.47758,80.33491,152218,Asia/Kolkata
Bānkura,India,IN,23.23241,87.0716,133966,Asia/Kolkata
Bānsbāria,India,IN,22.95387,88.40098,108474,Asia/Kolkata
Bānswāra,India,IN,23.54109,74.4425,101017,Asia/Kolkata
Bārākpur,India,IN,22.76602,88.36336,148174,Asia/Kolkata
Bārān,India,IN,25.1,76.51667,117992,Asia/Kolkata
Bārāsat,India,IN,22.72154,88.48198,298127,Asia/Kolkata
Būndi,India,IN,25.43855,75.63735,104919,Asia/Kolkata
Chandannagar,India,IN,22.86225,88.36796,180623,Asia/Kolkata
Chandigarh,India,IN,30.73629,76.7884,970602,Asia/Kolkata
Chanduasi,India,IN,28.45178,78.78277,112635,Asia/Kolkata
Chas,India,IN,23.63556,86.16712,141640,Asia/Kolkata
Chennai,India,IN,13.08784,80.27847,4681087,Asia/Kolkata
Chhatarpur,India,IN,28.49849,77.18254,46776,Asia/Kolkata
Chhatarpur,India,IN,24.9177,79.58871,142128,Asia/Kolkata
Chhindwāra,India,IN,22.05697,78.93958,175052,Asia/Kolkata
Chikmagalūr,India,IN,13.32231,75.774,121484,Asia/Kolkata
Chilakalūrupet,India,IN,16.08987,80.16705,101398,Asia/Kolkata
Chirmiri,India,IN,23.19073,82.35314,100800,Asia/Kolkata
Chitradurga,India,IN,14.22262,76.40038,145853,Asia/Kolkata
Chittoor,India,IN,13.21055,79.0956,160722,Asia/Kolkata
Chittorgarh,India,IN,24.88963,74.62403,116406,Asia/Kolkata
Chānda,India,IN,19.95076,79.29523,328351,Asia/Kolkata
Chāpra,India,IN,25.78031,84.74709,202352,Asia/Kolkata
Chūru,India,IN,28.30415,74.96718,120157,Asia/Kolkata
Coimbatore,India,IN,11.00555,76.96612,2136916,Asia/Kolkata
Cuddalore,India,IN,11.75617,79.76693,173636,Asia/Kolkata
Cuttack,India,IN,20.46497,85.87927,610189,Asia/Kolkata
Dalūpura,India,IN,28.6057,77.31901,154791,Asia/Kolkata
Dam Dam,India,IN,22.63341,88.42286,122719,Asia/Kolkata
Damoh,India,IN,23.83312,79.4419,139561,Asia/Kolkata
Darbhanga,India,IN,26.15216,85.89707,296039,Asia/Kolkata
Datia,India,IN,25.67312,78.45908,100284,Asia/Kolkata
Davangere,India,IN,14.46693,75.92694,435128,Asia/Kolkata
Deesa,India,IN,24.25612,72.17928,111160,Asia/Kolkata
Dehra Dūn,India,IN,30.32443,78.03392,522081,Asia/Kolkata
Delhi,India,IN,28.65195,77.23149,11034555,Asia/Kolkata
Delhi Cantonment,India,IN,28.6,77.13333,110351,Asia/Kolkata
Deoghar,India,IN,24.48983,86.69902,203123,Asia/Kolkata
Deoli,India,IN,28.50254,77.23117,169122,Asia/Kolkata
Deoli,India,IN,25.75728,75.37991,22065,Asia/Kolkata
Deoli,India,IN,20.6492,78.48023,19288,Asia/Kolkata
Deoria,India,IN,26.50167,83.77936,129570,Asia/Kolkata
Dewas,India,IN,22.96585,76.05526,289550,Asia/Kolkata
Dhamtari,India,IN,20.70718,81.54874,101677,Asia/Kolkata
Dhanbad,India,IN,23.79759,86.42992,1196214,Asia/Kolkata
Dharashiv,India,IN,18.18158,76.03889,112085,Asia/Kolkata
Dharmavaram,India,IN,14.41435,77.72035,121874,Asia/Kolkata
Dhaulpur,India,IN,26.69286,77.87968,133075,Asia/Kolkata
Dhule,India,IN,20.9013,74.77737,375559,Asia/Kolkata
Dibrugarh,India,IN,27.47989,94.90837,145488,Asia/Kolkata
Dimāpur,India,IN,25.91174,93.7217,135860,Asia/Kolkata
Dinapore,India,IN,25.63705,85.04794,152940,Asia/Kolkata
Dinapur Nizamat,India,IN,25.63847,85.05118,182429,Asia/Kolkata
Dindigul,India,IN,10.36896,77.98036,292512,Asia/Kolkata
Dohad,India,IN,22.83283,74.25986,118846,Asia/Kolkata
Dombivali,India,IN,19.21667,73.08333,1247327,Asia/Kolkata
Durg,India,IN,21.19147,81.27619,268806,Asia/Kolkata
Durgapur,India,IN,23.51583,87.30801,518872,Asia/Kolkata
Dārjiling,India,IN,27.03333,88.26667,123797,Asia/Kolkata
Eluru,India,IN,16.71311,81.10437,218020,Asia/Kolkata
Erode,India,IN,11.3428,77.72741,521891,Asia/Kolkata
Etāwah,India,IN,26.77615,79.02133,257448,Asia/Kolkata
Faridabad,India,IN,28.41124,77.31316,1414050,Asia/Kolkata
Farrukhābād,India,IN,27.39134,79.5793,241152,Asia/Kolkata
Fatehpur,India,IN,27.99486,74.95628,92595,Asia/Kolkata
Fatehpur,India,IN,27.17281,81.21061,34010,Asia/Kolkata
Fatehpur,India,IN,25.92774,80.81266,166480,Asia/Kolkata
Firozpur,India,IN,30.92574,74.61311,110313,Asia/Kolkata
Fyzābād,India,IN,26.77549,82.15018,153047,Asia/Kolkata
Fīrozābād,India,IN,27.15092,78.39781,306409,Asia/Kolkata
Gadag,India,IN,15.42977,75.62971,172612,Asia/Kolkata
Gadag-Betageri,India,IN,15.4167,75.6167,172813,Asia/Kolkata
Gajuwaka,India,IN,17.7,83.21667,258944,Asia/Kolkata
Gandhinagar,India,IN,23.21667,72.68333,292797,Asia/Kolkata
Gangavati,India,IN,15.4313,76.52933,114642,Asia/Kolkata
Gangtok,India,IN,27.32574,88.61216,100286,Asia/Kolkata
Gangāpur,India,IN,26.47249,76.71744,120115,Asia/Kolkata
Gangāpur,India,IN,25.21954,74.26028,18777,Asia/Kolkata
Gangāpur,India,IN,19.69718,75.01045,27745,Asia/Kolkata
Gaya,India,IN,24.79686,85.00385,474093,Asia/Kolkata
Ghazīpur,India,IN,25.58333,83.58526,103095,Asia/Kolkata
Ghāziābād,India,IN,28.66535,77.43915,1199191,Asia/Kolkata
Giridih,India,IN,24.18622,86.30875,114533,Asia/Kolkata
Godhra,India,IN,22.77547,73.61488,143644,Asia/Kolkata
Gokalpur,India,IN,28.7029,77.28961,121870,Asia/Kolkata
Gondal,India,IN,21.96074,70.80255,112197,Asia/Kolkata
Gondiā,India,IN,21.46026,80.19205,132813,Asia/Kolkata
Gondā City,India,IN,27.13181,81.95332,133583,Asia/Kolkata
Gorakhpur,India,IN,29.44768,75.67206,1324570,Asia/Kolkata
Gorakhpur,India,IN,26.76628,83.36889,674246,Asia/Kolkata
Gosāba,India,IN,22.16547,88.8007,222764,Asia/Kolkata
Greater Noida,India,IN,28.49615,77.53601,293908,Asia/Kolkata
Gudivāda,India,IN,16.43547,80.99555,118167,Asia/Kolkata
Guna,India,IN,24.64691,77.3113,180935,Asia/Kolkata
Gundupālaiyam,India,IN,11.94096,79.80294,300104,Asia/Kolkata
Guntakal,India,IN,15.17112,77.36244,126270,Asia/Kolkata
Guntur,India,IN,16.29974,80.45729,670073,Asia/Kolkata
Gurugram,India,IN,28.4601,77.02635,886519,Asia/Kolkata
Guwahati,India,IN,26.1844,91.7458,962334,Asia/Kolkata
Gwalior,India,IN,26.22983,78.17337,1054420,Asia/Kolkata
Gyānpur,India,IN,25.33268,82.46637,200000,Asia/Kolkata
Gāndhīdhām,India,IN,23.08333,70.13333,247992,Asia/Kolkata
Haldia,India,IN,22.06046,88.10975,170695,Asia/Kolkata
Haldwani,India,IN,29.22254,79.5286,139497,Asia/Kolkata
Hanumāngarh,India,IN,29.58182,74.32938,155687,Asia/Kolkata
Hardoī,India,IN,27.39491,80.13165,122635,Asia/Kolkata
Haridwar,India,IN,29.94791,78.16025,186079,Asia/Kolkata
Hashtsāl,India,IN,28.63406,77.05771,176877,Asia/Kolkata
Hassan,India,IN,13.00715,76.0962,155006,Asia/Kolkata
Hazāribāgh,India,IN,23.99241,85.36162,153595,Asia/Kolkata
Hindaun,India,IN,26.73411,77.03519,105452,Asia/Kolkata
Hindupur,India,IN,13.82807,77.49143,151677,Asia/Kolkata
Hinganghāt,India,IN,20.54875,78.83978,101805,Asia/Kolkata
Hisar,India,IN,29.15394,75.72294,307024,Asia/Kolkata
Hosapete,India,IN,15.26954,76.3871,206167,Asia/Kolkata
Hoshiārpur,India,IN,31.53723,75.91269,168653,Asia/Kolkata
Hosūr,India,IN,12.73647,77.83264,229528,Asia/Kolkata
Howrah,India,IN,22.57688,88.31857,1027672,Asia/Kolkata
Hubballi,India,IN,15.34776,75.13378,943788,Asia/Kolkata
Hugli,India,IN,22.90877,88.39674,177005,Asia/Kolkata
Hyderabad,India,IN,17.38405,78.45636,6993262,Asia/Kolkata
Hābra,India,IN,22.84202,88.65606,139297,Asia/Kolkata
Hājīpur,India,IN,25.68544,85.20981,147688,Asia/Kolkata
Hālīsahar,India,IN,22.93218,88.41859,128172,Asia/Kolkata
Hāpur,India,IN,28.72985,77.78068,242920,Asia/Kolkata
Hāthras,India,IN,27.59551,78.05201,126882,Asia/Kolkata
Ichalkaranji,India,IN,16.69117,74.46054,287353,Asia/Kolkata
Imphal,India,IN,24.80805,93.9442,277196,Asia/Kolkata
Indore,India,IN,22.71792,75.8333,1994397,Asia/Kolkata
Itārsi,India,IN,22.61477,77.76222,100574,Asia/Kolkata
Jabalpur,India,IN,23.16697,79.95006,1081677,Asia/Kolkata
Jagdalpur,India,IN,19.08136,82.02131,125463,Asia/Kolkata
Jagtiāl,India,IN,18.79473,78.91661,103930,Asia/Kolkata
Jagādhri,India,IN,30.16719,77.30367,124894,Asia/Kolkata
Jahānābād,India,IN,25.21368,84.9871,103202,Asia/Kolkata
Jaigaon,India,IN,26.84766,89.37558,158664,Asia/Kolkata
Jaipur,India,IN,26.91962,75.78781,3046163,Asia/Kolkata
Jalandhar,India,IN,31.32556,75.57917,868929,Asia/Kolkata
Jalgaon,India,IN,21.00292,75.56602,460228,Asia/Kolkata
Jalpāiguri,India,IN,26.51667,88.73333,107832,Asia/Kolkata
Jammu,India,IN,32.73528,74.86167,576198,Asia/Kolkata
Jamnagar,India,IN,22.47292,70.06673,600943,Asia/Kolkata
Jamshedpur,India,IN,22.80278,86.18545,1339438,Asia/Kolkata
Jamālpur,India,IN,25.31258,86.48888,105434,Asia/Kolkata
Jaunpur,India,IN,25.75356,82.68689,169572,Asia/Kolkata
Jetpur,India,IN,21.75482,70.62347,118302,Asia/Kolkata
Jhunjhunūn,India,IN,28.12559,75.39797,118473,Asia/Kolkata
Jhānsi,India,IN,25.45887,78.57994,412927,Asia/Kolkata
Jodhpur,India,IN,26.26841,73.00594,1056191,Asia/Kolkata
Jodhpur,India,IN,21.90174,70.0327,47329,Asia/Kolkata
Jorhat,India,IN,26.75751,94.20306,126736,Asia/Kolkata
Jālna,India,IN,19.84102,75.88636,285577,Asia/Kolkata
Jāmuria,India,IN,23.70468,87.07872,160242,Asia/Kolkata
Jīnd,India,IN,29.31577,76.31502,167592,Asia/Kolkata
Jūnāgadh,India,IN,21.51966,70.45981,319462,Asia/Kolkata
Kadapa,India,IN,14.47995,78.82346,344893,Asia/Kolkata
Kaithal,India,IN,29.80153,76.39959,144915,Asia/Kolkata
Kalaburagi,India,IN,17.33583,76.83757,543147,Asia/Kolkata
Kallakurichi,India,IN,11.73379,78.95925,1682687,Asia/Kolkata
Kalol,India,IN,23.24656,72.49508,134426,Asia/Kolkata
Kalyān,India,IN,19.2437,73.13554,1262255,Asia/Kolkata
Kanayannur,India,IN,9.96667,76.26667,851406,Asia/Kolkata
Kanchipuram,India,IN,12.83515,79.70006,221715,Asia/Kolkata
Kanhangad,India,IN,12.30814,75.10632,125564,Asia/Kolkata
Kanpur,India,IN,26.46523,80.34975,2823249,Asia/Kolkata
Karnāl,India,IN,29.69197,76.98448,302140,Asia/Kolkata
Karol Bāgh,India,IN,28.65136,77.19072,505241,Asia/Kolkata
Karur,India,IN,10.95771,78.08095,234191,Asia/Kolkata
Karāwalnagar,India,IN,28.72712,77.27047,224281,Asia/Kolkata
Karīmnagar,India,IN,18.43915,79.12856,289821,Asia/Kolkata
Kashipur,India,IN,29.21399,78.95693,103138,Asia/Kolkata
Katihar,India,IN,25.53852,87.57044,240838,Asia/Kolkata
Khammam,India,IN,17.24767,80.14368,196283,Asia/Kolkata
Khandwa,India,IN,21.82427,76.35086,200738,Asia/Kolkata
Khanna,India,IN,30.70547,76.22196,128137,Asia/Kolkata
Kharagpur,India,IN,25.12446,86.55578,31385,Asia/Kolkata
Kharagpur,India,IN,22.33971,87.32501,219665,Asia/Kolkata
Khardah,India,IN,22.71861,88.37806,128346,Asia/Kolkata
Khargone,India,IN,21.82292,75.61394,116150,Asia/Kolkata
Khurja,India,IN,28.25382,77.85535,105909,Asia/Kolkata
Kirāri Sulemānnagar,India,IN,28.69736,77.0648,283211,Asia/Kolkata
Kishanganj,India,IN,26.10224,87.95534,105782,Asia/Kolkata
Kishangarh,India,IN,26.59006,74.85397,154886,Asia/Kolkata
Kochi,India,IN,9.93988,76.26022,633553,Asia/Kolkata
Kolhāpur,India,IN,16.69563,74.23167,549236,Asia/Kolkata
Kolkata,India,IN,22.56263,88.36304,4631392,Asia/Kolkata
Kollam,India,IN,8.88113,76.58469,367107,Asia/Kolkata
Kolār,India,IN,13.13768,78.12999,138462,Asia/Kolkata
Korba,India,IN,22.3458,82.69633,419146,Asia/Kolkata
Kota,India,IN,25.18254,75.83907,1001694,Asia/Kolkata
Kozhikode,India,IN,11.24802,75.7804,550440,Asia/Kolkata
Krishnanagar,India,IN,23.40576,88.49073,145926,Asia/Kolkata
Kukatpally,India,IN,17.48486,78.41376,341709,Asia/Kolkata
Kulti,India,IN,23.73166,86.84372,305405,Asia/Kolkata
Kumarapalayam,India,IN,11.44495,77.71102,195071,Asia/Kolkata
Kumbakonam,India,IN,10.96209,79.39124,167155,Asia/Kolkata
Kurichchi,India,IN,10.96085,76.97379,123667,Asia/Kolkata
Kurnool,India,IN,15.82887,78.03602,460184,Asia/Kolkata
Kushinagar,India,IN,26.74134,83.88689,274403,Asia/Kolkata
Kākināda,India,IN,16.96036,82.23809,384182,Asia/Kolkata
Kāmārhāti,India,IN,22.67111,88.37472,332965,Asia/Kolkata
Kānchrāpāra,India,IN,22.95998,88.42849,136954,Asia/Kolkata
Kāraikkudi,India,IN,10.06615,78.76784,181851,Asia/Kolkata
Lakhīmpur,India,IN,27.94822,80.77935,140223,Asia/Kolkata
Lal Bahadur Nagar,India,IN,17.34769,78.55757,261987,Asia/Kolkata
